Mark_0,Mark_1,Mark_2,Mark_3,Mark_4,Mark_5,Mark_6,Model_0,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Year,Type_0,Type_1,Type_2,Type_3,Distance,Engine_capacity_cm3,Fuel_type_0,Fuel_type_1,Fuel_type_2,Transmission,Price(euro)
0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2008,0,1,0,1,255559,1400,0,1,1,1,1350
0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1996,0,1,0,1,111111,1600,0,1,1,1,1750
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,2004,0,1,1,1,300,2000,0,1,0,1,3299
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2016,0,1,0,1,176000,1500,0,1,0,1,10990
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2017,0,1,0,0,112200,1461,0,1,0,1,8950
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,2005,0,1,1,1,250000,2000,0,1,0,2,6400
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2012,0,1,0,1,158626,1400,0,1,1,2,10800
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2010,0,0,1,0,210000,1500,0,1,0,1,5400
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2010,0,1,1,0,180000,1500,0,1,0,1,6999
0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,2015,1,0,1,0,54855,999,0,1,1,1,5500
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2011,0,1,0,1,190000,1200,0,1,1,1,4799
0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,2015,0,0,0,1,84000,1400,0,1,1,2,7999
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,2007,0,1,0,1,190008,1600,0,1,1,2,5200
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2007,0,1,0,0,223000,2200,0,1,0,1,11000
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2005,0,0,1,0,254000,1500,0,1,0,1,2850
0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,2015,0,1,1,1,10,1500,0,1,0,2,9200
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,2008,0,1,0,1,260000,1600,0,1,1,1,1600
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1994,0,1,0,1,256987,2000,1,0,0,1,2000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1992,0,0,0,1,333000,1400,0,1,1,1,1200
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2017,0,1,0,0,170000,1461,0,1,0,2,10000
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2010,0,0,1,0,178000,1200,0,1,1,1,5850
0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1992,0,0,1,0,1,2000,0,1,1,1,620
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,2004,0,0,1,0,195,1600,0,1,1,1,4600
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1998,0,0,1,0,247000,1799,1,0,0,2,2500
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2014,0,1,0,1,245000,2000,0,1,0,1,12599
0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1993,0,0,1,0,164500,1800,0,1,1,1,3200
0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,2008,0,0,0,1,240,1400,1,0,0,1,4499
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,2011,0,0,1,1,333333,1600,0,1,0,1,4999
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,2008,0,1,0,1,180854,1400,0,1,1,1,2700
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2009,0,0,0,1,143000,1400,0,1,1,1,4999
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1991,0,1,0,1,290,1600,0,1,1,1,1200
0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1994,0,0,1,0,111111,1600,0,1,1,1,650
0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2015,0,0,1,0,166500,1500,0,1,0,1,8800
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2006,0,1,1,1,186600,1200,0,1,1,1,3700
0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2005,0,0,1,0,240000,1599,0,1,0,1,1700
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2012,0,0,1,0,175620,1300,0,1,0,1,5800
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1994,0,0,1,0,272000,1600,0,1,1,1,1700
0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,2016,0,0,1,0,167400,1500,0,1,0,2,10500
0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2016,0,1,1,1,120790,1499,0,1,0,1,12600
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2011,0,0,0,1,174058,1400,0,1,0,2,8600
0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,2009,0,1,0,0,180000,2400,0,1,1,2,9200
0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,2016,0,1,0,1,35858,1998,0,1,1,2,16100
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2012,0,0,1,1,141000,1490,0,1,0,1,6990
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,2005,0,1,1,1,317000,1600,1,0,0,1,3500
0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,2001,0,1,1,1,218000,2000,1,0,0,1,4300
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2010,0,0,1,0,187000,1400,0,1,1,1,7700
0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1998,0,1,0,1,123,1800,0,1,1,1,2500
0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,2002,0,1,1,1,400000,2500,0,1,0,1,4200
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2009,0,0,1,0,192300,1300,0,1,0,1,4900
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2000,0,0,1,0,165000,2500,0,1,0,1,5000
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2012,0,1,0,1,230000,2000,0,1,0,1,12000
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2003,0,0,1,0,220000,1800,0,1,1,1,5350
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2003,0,0,1,0,220000,1800,0,1,1,1,5350
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2000,0,1,1,1,340522,2200,0,1,0,1,3200
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2007,0,0,1,0,302857,1700,0,1,0,1,1500
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1991,0,0,1,0,420000,1800,1,0,0,1,1000
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1999,0,0,0,1,100000,2200,0,1,0,1,2300
0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,2002,0,1,0,0,123456,2700,0,1,0,2,3500
0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1996,0,1,0,1,10,1600,0,1,1,1,500
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2004,0,0,1,0,150000,1800,1,0,0,1,5000
0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,2005,0,1,0,1,10,1500,0,1,1,1,1500
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,2016,0,0,1,0,102000,2143,0,1,0,2,22000
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2006,0,1,0,1,299999,2148,0,1,0,1,8500
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2016,0,0,1,0,158800,1400,0,1,0,1,7199
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2017,0,1,1,0,178000,1461,0,1,0,2,12499
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1996,0,0,0,1,1,1800,0,1,1,1,1350
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2014,0,0,1,0,215000,2200,0,0,1,2,15999
0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,2016,0,1,1,0,147229,2200,0,1,0,2,18299
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1999,0,0,0,1,198000,1600,0,1,1,2,2800
0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,2007,0,1,1,1,190000,2000,0,1,0,1,7000
0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,2007,1,0,0,0,170000,2400,0,1,1,2,5500
0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,2003,0,1,1,1,300000,1900,0,1,0,1,1650
0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1998,0,1,1,1,195884,1900,0,1,0,1,800
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2012,0,1,0,1,216000,1800,0,1,1,2,7000
0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1992,0,1,0,1,120000,1500,0,1,1,1,10000
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1998,0,1,0,1,200320,2000,1,0,0,1,3200
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2008,0,1,1,1,281000,2200,0,1,0,1,8490
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1996,0,1,0,1,260000,1800,0,1,1,1,1500
0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,2004,0,0,0,1,290350,1500,0,1,0,1,2400
0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1993,0,0,1,0,173000,1350,0,1,1,1,1000
0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,2018,0,1,0,1,90900,1500,0,1,1,2,14900
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2001,0,0,1,0,231210,1800,0,1,1,1,3000
0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1994,0,1,0,1,33300,1500,0,1,1,1,8000
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,2015,0,1,1,1,140000,1600,0,1,0,1,12700
0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,2004,0,1,1,1,25000,1700,0,1,0,1,3450
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2013,0,1,0,1,144000,1800,0,1,1,2,10600
0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,2012,0,0,0,1,34000,1200,0,1,1,2,6500
0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2017,0,0,1,0,93000,1968,0,1,0,2,10400
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2012,0,1,0,1,190000,2000,0,1,0,2,12600
0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,2006,1,0,0,0,0,1600,0,1,1,1,1500
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,2007,0,1,0,0,0,2000,0,1,1,1,6700
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2009,0,0,1,0,200000,1900,0,1,1,2,6000
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1989,0,1,0,1,350,2300,1,0,0,1,3450
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2008,0,1,1,1,315000,2200,0,1,0,1,4800
0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,2002,0,0,1,0,1111,1500,0,1,1,1,900
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2000,0,1,0,1,360000,2000,0,1,0,1,3700
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2016,0,0,1,0,119000,1500,0,1,0,2,7800
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2016,0,1,1,0,175000,1500,0,1,0,2,13500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2003,1,0,1,1,160000,1800,0,1,1,1,3500
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2007,0,0,1,0,240000,2000,0,1,0,1,5699
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2008,0,0,1,0,1,1300,0,0,1,1,1680
0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2005,0,0,0,1,1111,1111,0,1,1,2,1700
1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,2009,0,1,0,1,185000,1500,1,0,0,1,2000
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1998,0,1,0,1,234567,1600,1,0,0,1,2000
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2016,0,1,1,0,207000,2000,0,1,0,2,18750
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2005,0,0,1,0,1111,1111,0,1,0,1,2000
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2008,0,0,0,1,1111,1300,0,1,0,1,2450
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2004,0,0,0,1,260000,1200,0,1,1,1,2550
0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,2002,1,0,1,0,220000,1900,0,1,0,1,1390
0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1999,0,1,0,1,220000,2000,0,1,0,1,2200
0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,2009,0,0,1,0,187000,1300,0,1,0,1,2700
0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,2008,0,1,0,1,187000,2000,0,1,1,2,2300
0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,2012,0,1,1,0,190000,1400,0,1,1,1,5000
0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,2008,0,1,1,0,190000,2000,0,1,1,1,5000
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1995,0,1,0,1,385000,2000,1,0,0,1,3000
0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,2011,0,0,0,1,194000,1700,0,1,1,2,7990
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2015,0,1,1,0,93000,1200,0,1,1,2,11750
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,0,1,1,1,147747,1500,0,1,0,2,14500
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1998,0,0,0,1,2015,1400,1,0,0,1,2000
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,2015,0,1,1,1,185000,2000,0,1,0,1,14000
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2009,0,0,1,0,300013,1482,0,1,0,1,4800
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1989,0,0,1,0,0,2300,1,0,0,1,1200
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2008,0,1,0,0,188000,2000,0,1,1,2,12590
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2016,0,0,0,1,156898,1500,0,1,0,1,6499
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,2014,0,0,1,0,165900,1396,0,1,0,1,7000
0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1990,0,1,0,1,345687,2000,1,0,0,1,870
0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1997,0,0,0,1,220000,1600,1,0,0,2,1200
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2004,0,0,1,0,245000,1500,0,1,0,1,2000
0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,2001,0,1,1,0,273470,2000,0,1,1,2,4450
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2012,0,0,0,1,139500,1400,0,1,1,1,5300
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,2000,0,0,0,1,192000,1800,0,1,0,2,1950
0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,2001,0,1,1,0,145000,2000,0,1,1,2,3350
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2004,0,0,0,1,192000,1500,0,1,0,1,1950
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1997,0,1,0,1,145000,1900,0,1,1,1,1499
0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,2005,0,0,1,0,192000,1600,0,1,0,1,4199
0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2000,0,0,1,0,145000,1400,0,1,0,1,2199
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2015,0,0,1,0,205000,1400,0,1,0,1,8250
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,2003,0,1,1,1,300000,2500,0,1,0,1,3100
0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1998,0,1,0,1,230000,1800,0,1,1,1,1250
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2013,0,1,0,1,248000,2143,0,1,0,2,16800
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,2004,0,0,0,1,192000,1400,0,1,1,2,1950
0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1993,0,1,0,1,145000,2000,0,1,1,1,950
0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1997,0,1,0,1,145000,1400,0,1,1,1,1499
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2007,0,1,0,1,280000,1500,0,0,1,2,6300
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,2001,0,1,0,1,217000,1997,0,1,1,1,4350
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2012,0,0,0,1,94171,1329,0,1,1,1,8000
0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1997,0,0,1,0,200000,1587,0,1,1,1,500
0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,2014,0,0,1,0,172410,2000,0,1,0,2,14500
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2015,0,0,1,0,169000,1600,0,1,0,1,13200
0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2013,0,1,1,0,126000,1599,0,1,1,2,9500
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,2008,0,1,0,1,262000,1900,0,1,0,1,4000
0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,2012,0,1,1,0,198000,2000,0,1,0,2,15800
0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,2007,0,1,1,0,265,2200,0,1,0,2,10200
0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2003,0,1,1,1,150000,1900,0,1,0,1,2500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2012,0,0,0,1,100,1300,0,1,0,1,6000
0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,2014,1,0,1,0,82000,1400,0,1,0,2,6600
0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1995,0,1,0,1,180436,1984,0,1,1,1,2800
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1997,0,1,0,1,300000,2000,1,0,0,1,3800
0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1995,0,1,1,1,1,2500,0,1,0,1,19500
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2002,0,0,1,0,5,2000,0,1,0,1,2500
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2018,0,1,1,0,118000,1500,0,1,0,2,14700
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2012,0,0,1,0,175360,1200,0,1,0,1,5100
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2013,0,1,1,1,186535,1500,0,1,0,1,6800
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2015,0,0,0,1,171354,1500,0,1,0,1,6850
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2013,0,0,1,0,175000,1500,0,1,0,1,7399
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2009,0,1,0,1,273150,2200,0,1,0,1,11000
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2016,0,0,1,0,13,1500,0,1,0,1,7500
0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,2004,0,0,0,1,300000,1600,0,1,1,1,2000
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,2008,0,1,0,1,24901,1600,0,1,1,1,1800
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2007,0,1,1,1,220000,2000,0,1,0,1,3950
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2003,0,0,0,1,209551,2200,0,1,1,2,5600
0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2005,0,0,1,0,195635,1600,0,1,0,1,3500
0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,2013,0,0,1,0,1,1400,0,1,1,2,7399
0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,2011,0,0,0,1,120300,1200,0,1,1,1,4400
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2016,0,0,0,1,143000,2000,0,1,1,2,22900
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2004,0,0,0,1,250000,1600,0,1,1,1,4300
0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1991,0,1,0,1,10614,1500,0,1,1,1,700
0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1991,0,1,0,1,68000,1500,0,1,1,1,850
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2013,0,1,1,1,164000,1800,0,1,0,1,4999
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2008,0,0,0,1,154000,1600,0,1,1,1,6800
0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1997,0,1,0,1,123456,1500,0,1,1,1,1500
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2002,0,0,1,0,2,2200,1,0,0,1,3000
0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,2005,0,0,0,1,322000,2000,0,1,0,2,5500
0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1996,1,0,0,0,350000,2000,1,0,0,1,3000
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2006,0,1,0,1,248000,2200,0,1,0,2,9800
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1999,0,0,0,1,2,1900,0,1,0,1,3599
0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,2004,0,0,1,0,433,1999,0,1,0,2,6999
0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,2005,0,0,0,1,218000,1400,0,1,1,1,2550
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2014,0,0,0,1,160000,1500,0,1,0,1,6600
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2008,0,0,0,1,200013,1400,0,1,1,1,3800
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2007,0,1,0,0,160000,1500,0,1,0,1,5850
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2003,0,1,0,1,35000,2700,0,1,0,2,7500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1999,0,0,1,0,425055,2000,0,1,0,1,2500
0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,2010,0,1,0,0,115600,1400,0,1,1,1,8900
0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,2007,0,0,0,1,170000,1400,0,1,0,1,2500
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2012,0,0,0,1,183000,1300,0,1,0,1,4900
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2011,0,0,1,0,210000,1469,0,1,0,1,5300
0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,2017,0,1,0,0,55000,2000,0,1,0,2,18000
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1999,0,1,0,1,270000,1800,0,1,1,2,3000
0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2005,0,0,1,1,215620,1400,0,1,1,1,1950
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2012,0,1,0,1,71000,1400,0,1,1,1,10500
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,2002,1,0,0,0,264000,2000,0,1,0,1,4500
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2012,0,0,1,0,200,1686,0,1,0,1,8333
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2006,1,0,0,0,220000,1200,0,1,1,1,2000
0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2007,0,0,1,0,298000,2000,0,1,0,2,5990
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2004,0,1,1,1,425367,1995,0,1,0,1,6950
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2001,0,0,1,0,3,1800,0,1,1,1,2450
0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,2009,0,1,1,0,226000,2000,0,1,0,2,11500
0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,2014,0,0,1,0,163000,1500,0,1,0,1,4999
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2004,0,1,1,1,26000,1498,0,1,0,1,2850
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2006,0,0,0,1,220000,2000,0,1,0,1,4550
0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,2011,0,1,1,1,220000,2000,0,1,0,1,10500
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,2012,0,1,1,1,188000,1400,0,1,1,1,7999
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2005,0,0,0,1,250000,1200,0,1,1,1,2200
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2017,0,1,1,0,123000,1500,0,1,0,1,15300
0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,2012,0,1,0,1,90000,1400,1,0,0,1,7000
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2016,0,1,0,1,0,1500,0,1,0,1,11700
0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1992,0,1,0,1,55555,1500,0,1,1,1,1500
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2006,0,0,1,0,240000,2000,0,1,1,2,4700
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2018,0,1,0,1,47000,1000,0,1,1,1,12000
0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,2011,0,1,1,1,198000,1500,0,1,0,1,6200
0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,2005,0,1,0,0,0,2400,0,1,0,1,4300
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2009,0,1,0,1,0,2000,0,1,0,2,8000
